id,lastUpdated,clinic_type,queue,wait_time,treat_time,total_time
WECWIC,2024-10-16T00:40:30.220+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:40:00.000+11:00,ED,13,2:34,2:36,5:10
NORHOSED,2024-10-16T00:40:00.000+11:00,ED,12,2:20,3:01,5:21
BELWIC,2024-10-16T00:41:30.212+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:41:30.212+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:41:30.212+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:41:30.212+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:41:30.212+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:41:00.000+11:00,ED,13,2:34,2:36,5:10
NORHOSED,2024-10-16T00:41:00.000+11:00,ED,12,2:20,3:01,5:21
BELWIC,2024-10-16T00:42:30.209+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:42:30.209+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:42:30.209+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:42:30.209+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:42:30.209+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:42:00.000+11:00,ED,13,2:34,2:36,5:10
NORHOSED,2024-10-16T00:42:00.000+11:00,ED,12,2:20,3:01,5:21
BELWIC,2024-10-16T00:43:30.224+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:43:30.224+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:43:30.224+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:43:30.224+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:43:30.224+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:43:00.000+11:00,ED,13,2:30,2:36,5:06
NORHOSED,2024-10-16T00:43:00.000+11:00,ED,12,2:20,3:01,5:21
BELWIC,2024-10-16T00:44:30.208+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:44:30.208+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:44:30.208+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:44:30.208+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:44:30.208+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:44:00.000+11:00,ED,13,2:30,2:36,5:06
NORHOSED,2024-10-16T00:44:00.000+11:00,ED,12,2:20,3:01,5:21
BELWIC,2024-10-16T00:45:30.213+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:45:30.213+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:45:30.213+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:45:30.213+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:45:30.213+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:45:00.000+11:00,ED,13,2:30,2:36,5:06
NORHOSED,2024-10-16T00:45:00.000+11:00,ED,12,2:20,3:06,5:26
BELWIC,2024-10-16T00:46:30.210+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:46:30.210+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:46:30.210+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:46:30.210+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:46:30.210+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:46:00.000+11:00,ED,13,2:30,2:36,5:06
NORHOSED,2024-10-16T00:46:00.000+11:00,ED,12,2:20,2:56,5:16
BELWIC,2024-10-16T00:47:30.217+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:47:30.217+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:47:30.217+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:47:30.217+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:47:30.217+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:47:00.000+11:00,ED,13,2:30,2:36,5:06
NORHOSED,2024-10-16T00:47:00.000+11:00,ED,12,2:20,2:56,5:16
BELWIC,2024-10-16T00:47:30.218+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:47:30.218+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:47:30.218+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:47:30.218+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:47:30.218+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:47:00.000+11:00,ED,13,2:30,2:36,5:06
NORHOSED,2024-10-16T00:47:00.000+11:00,ED,12,2:20,2:56,5:16
BELWIC,2024-10-16T00:48:30.209+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:48:30.209+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:48:30.209+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:48:30.209+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:48:30.209+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:48:00.000+11:00,ED,13,2:30,2:38,5:08
NORHOSED,2024-10-16T00:48:00.000+11:00,ED,12,2:20,2:56,5:16
BELWIC,2024-10-16T00:49:30.206+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:49:30.206+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:49:30.206+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:49:30.206+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:49:30.206+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:49:00.000+11:00,ED,13,2:27,2:39,5:06
NORHOSED,2024-10-16T00:49:00.000+11:00,ED,12,2:20,2:56,5:16
BELWIC,2024-10-16T00:50:30.205+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:50:30.205+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:50:30.205+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:50:30.205+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:50:30.205+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:50:00.000+11:00,ED,13,2:27,2:43,5:10
NORHOSED,2024-10-16T00:50:00.000+11:00,ED,12,2:16,3:01,5:17
BELWIC,2024-10-16T00:51:30.216+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:51:30.216+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:51:30.216+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:51:30.216+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:51:30.216+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:51:00.000+11:00,ED,13,2:24,2:43,5:07
NORHOSED,2024-10-16T00:51:00.000+11:00,ED,12,2:16,3:01,5:17
BELWIC,2024-10-16T00:52:30.233+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:52:30.233+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:52:30.233+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:52:30.233+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:52:30.233+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:52:00.000+11:00,ED,13,2:24,2:39,5:03
NORHOSED,2024-10-16T00:52:00.000+11:00,ED,12,2:16,3:01,5:17
BELWIC,2024-10-16T00:53:30.206+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:53:30.206+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:53:30.206+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:53:30.206+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:53:30.206+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:53:00.000+11:00,ED,13,2:24,2:39,5:03
NORHOSED,2024-10-16T00:53:00.000+11:00,ED,12,2:16,3:01,5:17
BELWIC,2024-10-16T00:54:30.210+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:54:30.210+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:54:30.210+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:54:30.210+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:54:30.210+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:54:00.000+11:00,ED,13,2:21,2:44,5:05
NORHOSED,2024-10-16T00:54:00.000+11:00,ED,12,2:16,3:01,5:17
BELWIC,2024-10-16T00:55:30.211+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:55:30.211+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:55:30.211+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:55:30.211+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:55:30.211+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:55:00.000+11:00,ED,13,2:21,2:41,5:02
NORHOSED,2024-10-16T00:55:00.000+11:00,ED,11,2:16,3:01,5:17
BELWIC,2024-10-16T00:56:30.212+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:56:30.212+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:56:30.212+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:56:30.212+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:56:30.212+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:56:00.000+11:00,ED,13,2:21,2:41,5:02
NORHOSED,2024-10-16T00:56:00.000+11:00,ED,11,2:16,3:01,5:17
BELWIC,2024-10-16T00:57:30.239+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:57:30.239+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:57:30.239+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:57:30.239+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:57:30.239+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:57:00.000+11:00,ED,13,2:21,2:41,5:02
NORHOSED,2024-10-16T00:57:00.000+11:00,ED,11,2:16,3:01,5:17
BELWIC,2024-10-16T00:58:30.227+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:58:30.227+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:58:30.227+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:58:30.227+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:58:30.227+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:58:00.000+11:00,ED,13,2:18,2:47,5:05
NORHOSED,2024-10-16T00:58:00.000+11:00,ED,11,2:16,3:01,5:17
BELWIC,2024-10-16T00:59:30.209+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T00:59:30.209+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T00:59:30.209+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T00:59:30.209+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T00:59:30.209+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:59:00.000+11:00,ED,13,2:18,2:47,5:05
NORHOSED,2024-10-16T00:59:00.000+11:00,ED,11,2:16,3:01,5:17
BELWIC,2024-10-16T01:00:30.208+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:00:30.208+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:00:30.208+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:00:30.208+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:00:30.208+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:59:00.000+11:00,ED,13,2:18,2:47,5:05
NORHOSED,2024-10-16T00:59:00.000+11:00,ED,11,2:16,3:01,5:17
BELWIC,2024-10-16T01:01:30.211+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:01:30.211+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:01:30.211+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:01:30.211+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:01:30.211+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T00:59:00.000+11:00,ED,13,2:18,2:47,5:05
NORHOSED,2024-10-16T00:59:00.000+11:00,ED,11,2:16,3:01,5:17
BELWIC,2024-10-16T01:02:30.229+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:02:30.229+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:02:30.229+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:02:30.229+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:02:30.229+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T01:02:00.000+11:00,ED,13,2:18,2:49,5:07
NORHOSED,2024-10-16T01:02:00.000+11:00,ED,11,2:16,3:14,5:30
BELWIC,2024-10-16T01:03:30.223+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:03:30.223+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:03:30.223+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:03:30.223+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:03:30.223+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T01:03:00.000+11:00,ED,13,2:18,2:52,5:10
NORHOSED,2024-10-16T01:03:00.000+11:00,ED,11,2:11,3:12,5:23
BELWIC,2024-10-16T01:04:30.212+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:04:30.212+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:04:30.212+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:04:30.212+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:04:30.212+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T01:04:00.000+11:00,ED,13,2:18,2:52,5:10
NORHOSED,2024-10-16T01:04:00.000+11:00,ED,11,2:11,3:05,5:16
BELWIC,2024-10-16T01:05:30.223+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:05:30.223+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:05:30.223+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:05:30.223+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:05:30.223+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T01:05:00.000+11:00,ED,13,2:18,2:45,5:03
NORHOSED,2024-10-16T01:05:00.000+11:00,ED,10,2:07,3:24,5:31
BELWIC,2024-10-16T01:06:30.233+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:06:30.233+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:06:30.233+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:06:30.233+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:06:30.233+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T01:06:00.000+11:00,ED,12,2:18,2:45,5:03
NORHOSED,2024-10-16T01:06:00.000+11:00,ED,10,2:07,3:24,5:31
BELWIC,2024-10-16T01:07:30.217+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:07:30.217+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:07:30.217+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:07:30.217+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:07:30.217+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T01:07:00.000+11:00,ED,11,2:18,2:45,5:03
NORHOSED,2024-10-16T01:07:00.000+11:00,ED,10,2:07,3:24,5:31
BELWIC,2024-10-16T01:08:30.208+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:08:30.208+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:08:30.208+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:08:30.208+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:08:30.208+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T01:08:00.000+11:00,ED,11,2:14,2:42,4:56
NORHOSED,2024-10-16T01:08:00.000+11:00,ED,10,2:03,3:24,5:27
BELWIC,2024-10-16T01:09:30.210+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:09:30.210+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:09:30.210+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:09:30.210+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:09:30.210+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T01:09:00.000+11:00,ED,10,2:14,2:44,4:58
NORHOSED,2024-10-16T01:09:00.000+11:00,ED,9,2:03,3:24,5:27
BELWIC,2024-10-16T01:10:30.221+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:10:30.221+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:10:30.221+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:10:30.221+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:10:30.221+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T01:10:00.000+11:00,ED,10,2:11,2:44,4:55
NORHOSED,2024-10-16T01:10:00.000+11:00,ED,9,2:03,3:24,5:27
BELWIC,2024-10-16T01:11:30.213+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:11:30.213+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:11:30.213+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:11:30.213+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:11:30.213+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T01:11:00.000+11:00,ED,10,2:11,2:44,4:55
NORHOSED,2024-10-16T01:11:00.000+11:00,ED,9,2:03,3:24,5:27
BELWIC,2024-10-16T01:12:30.208+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:12:30.208+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:12:30.208+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:12:30.208+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:12:30.208+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T01:12:00.000+11:00,ED,10,2:11,2:44,4:55
NORHOSED,2024-10-16T01:12:00.000+11:00,ED,9,2:03,3:24,5:27
BELWIC,2024-10-16T01:13:30.217+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:13:30.217+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:13:30.217+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:13:30.217+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:13:30.217+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T01:13:00.000+11:00,ED,10,2:11,2:44,4:55
NORHOSED,2024-10-16T01:13:00.000+11:00,ED,9,1:58,3:21,5:19
BELWIC,2024-10-16T01:14:30.221+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:14:30.221+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:14:30.221+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:14:30.221+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:14:30.221+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T01:14:00.000+11:00,ED,10,2:11,2:44,4:55
NORHOSED,2024-10-16T01:14:00.000+11:00,ED,9,1:58,3:21,5:19
BELWIC,2024-10-16T01:15:30.210+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:15:30.210+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:15:30.210+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:15:30.210+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:15:30.210+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T01:15:00.000+11:00,ED,10,2:11,2:44,4:55
NORHOSED,2024-10-16T01:15:00.000+11:00,ED,9,1:58,3:21,5:19
BELWIC,2024-10-16T01:16:30.207+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:16:30.207+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:16:30.207+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:16:30.207+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:16:30.207+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T01:16:00.000+11:00,ED,10,2:11,2:48,4:59
NORHOSED,2024-10-16T01:16:00.000+11:00,ED,9,1:58,3:20,5:18
BELWIC,2024-10-16T01:17:30.210+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:17:30.210+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:17:30.210+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:17:30.210+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:17:30.210+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T01:17:00.000+11:00,ED,9,2:11,2:43,4:54
NORHOSED,2024-10-16T01:17:00.000+11:00,ED,9,1:58,3:26,5:24
BELWIC,2024-10-16T01:18:30.211+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:18:30.211+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:18:30.211+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:18:30.211+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:18:30.211+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T01:18:00.000+11:00,ED,9,2:11,2:41,4:52
NORHOSED,2024-10-16T01:18:00.000+11:00,ED,9,1:58,3:26,5:24
BELWIC,2024-10-16T01:19:30.207+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:19:30.207+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:19:30.207+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:19:30.207+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:19:30.207+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T01:19:00.000+11:00,ED,9,2:11,2:41,4:52
NORHOSED,2024-10-16T01:19:00.000+11:00,ED,9,1:58,3:26,5:24
BELWIC,2024-10-16T01:20:30.213+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:20:30.213+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:20:30.213+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:20:30.213+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:20:30.213+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T01:20:00.000+11:00,ED,9,2:11,2:41,4:52
NORHOSED,2024-10-16T01:20:00.000+11:00,ED,8,1:58,3:26,5:24
BELWIC,2024-10-16T01:21:30.208+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:21:30.208+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:21:30.208+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:21:30.208+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:21:30.208+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T01:21:00.000+11:00,ED,9,2:11,2:41,4:52
NORHOSED,2024-10-16T01:21:00.000+11:00,ED,8,1:58,3:26,5:24
BELWIC,2024-10-16T01:22:30.214+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:22:30.214+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:22:30.214+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:22:30.214+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:22:30.214+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T01:22:00.000+11:00,ED,9,2:11,2:45,4:56
NORHOSED,2024-10-16T01:22:00.000+11:00,ED,8,1:58,3:26,5:24
BELWIC,2024-10-16T01:23:30.209+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:23:30.209+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:23:30.209+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:23:30.209+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:23:30.209+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T01:23:00.000+11:00,ED,10,2:14,2:45,4:59
NORHOSED,2024-10-16T01:23:00.000+11:00,ED,8,1:58,3:26,5:24
BELWIC,2024-10-16T01:24:30.223+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:24:30.223+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:24:30.223+11:00,WIC,0,0:00,0:00,0:00
TUGWIC,2024-10-16T01:24:30.223+11:00,WIC,0,0:00,0:00,0:00
WECWIC,2024-10-16T01:24:30.223+11:00,WIC,0,0:00,0:00,0:00
CBRHOSED,2024-10-16T01:24:00.000+11:00,ED,11,2:18,2:45,5:03
NORHOSED,2024-10-16T01:24:00.000+11:00,ED,8,1:58,3:26,5:24
BELWIC,2024-10-16T01:25:30.209+11:00,WIC,0,0:00,0:00,0:00
GUNWIC,2024-10-16T01:25:30.209+11:00,WIC,0,0:00,0:00,0:00
DICWIC,2024-10-16T01:25:30.209+11:00,WIC,0,0:00,0:00,0:00
